country,field,year,num_patent_applications,complete
Israel,Banking and Finance,2019,1,True
Turkey,Business,2018,4,True
Hungary,Business,2019,0,True
China (mainland),Business,2019,4732,True
New Zealand,Business,2019,0,True
Estonia,Business,2022,0,False
Luxembourg,Business,2017,0,True
Morocco,Business,2018,0,True
Peru,Business,2022,2,False
Czechia,Energy Management,2017,0,True
Germany,Energy Management,2017,19,True
Mexico,Energy Management,2021,2,True
Belgium,Energy Management,2017,0,True
Norway,Energy Management,2017,0,True
Australia,Energy Management,2017,9,True
Peru,Energy Management,2023,0,False
Lithuania,Energy Management,2018,1,True
Austria,Energy Management,2021,4,True
Italy,Industry and Manufacturing,2019,5,True
Hungary,Industry and Manufacturing,2020,2,True
Eurasian Patent Organization,Industry and Manufacturing,2019,1,True
Turkey,Industry and Manufacturing,2024,0,False
Taiwan,Industry and Manufacturing,2022,11,False
Slovenia,Industry and Manufacturing,2016,0,True
San Marino,Industry and Manufacturing,2020,1,True
Croatia,Industry and Manufacturing,2023,0,False
Peru,Life Sciences,2016,0,True
Finland,Life Sciences,2017,4,True
Czechia,Life Sciences,2018,0,True
Taiwan,Life Sciences,2016,14,True
Greece,Life Sciences,2022,5,False
Chile,Life Sciences,2017,0,True
Chile,Life Sciences,2021,0,True
Switzerland,Life Sciences,2019,0,True
Spain,Personal Devices and Computing,2022,20,False
China (mainland),Personal Devices and Computing,2022,38191,False
Czechia,Personal Devices and Computing,2022,0,False
Jordan,Personal Devices and Computing,2017,0,True
Slovakia,Personal Devices and Computing,2020,0,True
New Zealand,Personal Devices and Computing,2020,3,True
Slovenia,Personal Devices and Computing,2019,0,True
Brazil,Personal Devices and Computing,2022,4,False
Philippines,Personal Devices and Computing,2021,20,True
Serbia,Personal Devices and Computing,2016,0,True
Austria,Physical Sciences and Engineering,2019,1,True
Austria,Physical Sciences and Engineering,2021,1,True
Czechia,Physical Sciences and Engineering,2019,0,True
South Korea,Physical Sciences and Engineering,2021,424,True
Slovakia,Physical Sciences and Engineering,2023,0,False
Ireland,Physical Sciences and Engineering,2018,0,True
Israel,Physical Sciences and Engineering,2017,0,True
Israel,Physical Sciences and Engineering,2020,0,True
Romania,Physical Sciences and Engineering,2024,0,False
Japan,Physical Sciences and Engineering,2016,37,True
Turkey,Physical Sciences and Engineering,2019,1,True
Israel,Security,2017,4,True
Australia,Security,2023,12,False
Greece,Security,2022,1,False
Russia,Security,2019,18,True
Japan,Security,2024,0,False
South Africa,Security,2018,0,True
Tunisia,Telecommunications,2021,1,True
Malaysia,Telecommunications,2019,5,True
Chile,Telecommunications,2017,0,True
Morocco,Telecommunications,2018,2,True
Portugal,Telecommunications,2016,4,True
Norway,Telecommunications,2023,0,False
Brazil,Telecommunications,2019,46,True
Russia,Telecommunications,2019,24,True
Japan,Telecommunications,2020,503,True
France,Telecommunications,2018,27,True
Greece,Telecommunications,2021,2,True
United States,Transportation,2016,827,True
Thailand,Transportation,2017,0,True
Finland,Transportation,2017,1,True
Israel,Transportation,2018,1,True
Austria,Transportation,2016,3,True
European Patent Organization,Transportation,2017,37,True
European Patent Organization,Transportation,2021,72,True
Ukraine,Transportation,2017,0,True
Jordan,Transportation,2017,0,True
Denmark,Transportation,2017,2,True
Switzerland,Agriculture,2018,0,True
Switzerland,Agriculture,2023,0,False
Uruguay,Agriculture,2017,1,True
Slovenia,Agriculture,2018,1,True
Israel,Agriculture,2020,1,True
Brazil,Agriculture,2020,16,True
Philippines,Agriculture,2018,0,True
Canada,Agriculture,2020,43,True
Denmark,Agriculture,2019,0,True
South Africa,Agriculture,2017,0,True
Belgium,Agriculture,2020,0,True
Peru,All,2022,8,False
Poland,All,2023,15,False
Switzerland,All,2016,4,True
Switzerland,All,2018,4,True
Serbia,All,2021,6,True
Norway,All,2017,2,True
Chile,All,2017,1,True
Spain,All,2018,113,True
Costa Rica,All,2020,1,True
Morocco,All,2016,3,True
France,All,2016,66,True
Brazil,All,2020,155,True
South Korea,All,2017,2374,True
Israel,All,2020,23,True
China (mainland),Banking and Finance,2017,346,True
Lithuania,Banking and Finance,2019,0,True
Estonia,Banking and Finance,2022,0,False
Portugal,Banking and Finance,2019,0,True
Spain,Banking and Finance,2017,3,True
New Zealand,Banking and Finance,2021,0,True
Luxembourg,Banking and Finance,2023,2,False
Oman,Business,2016,0,True
India,Business,2016,39,True
India,Business,2021,0,True
India,Business,2022,0,False
South Korea,Business,2020,1674,True
Hungary,Business,2021,0,True
Chile,Business,2024,0,False
Slovakia,Business,2024,0,False
South Africa,Business,2018,1,True
Austria,Business,2019,0,True
Austria,Business,2023,1,False
Tunisia,Business,2020,0,True
Tunisia,Business,2021,0,True
Germany,Business,2020,44,True
Greece,Business,2018,1,True
San Marino,Energy Management,2020,0,True
Argentina,Energy Management,2022,1,False
European Patent Organization,Energy Management,2020,41,True
Serbia,Energy Management,2019,0,True
Serbia,Energy Management,2024,0,False
Morocco,Energy Management,2019,1,True
Sweden,Energy Management,2016,0,True
South Africa,Industry and Manufacturing,2022,0,False
European Patent Organization,Industry and Manufacturing,2021,76,True
Israel,Industry and Manufacturing,2022,1,False
Taiwan,Industry and Manufacturing,2020,28,True
Ukraine,Industry and Manufacturing,2023,0,False
Ireland,Industry and Manufacturing,2016,0,True
United Kingdom,Industry and Manufacturing,2017,13,True
Morocco,Industry and Manufacturing,2022,0,False
Colombia,Industry and Manufacturing,2024,0,False
Brazil,Industry and Manufacturing,2020,19,True
Netherlands,Industry and Manufacturing,2017,0,True
Austria,Life Sciences,2018,2,True
Romania,Life Sciences,2023,0,False
Romania,Life Sciences,2024,0,False
Ireland,Life Sciences,2022,0,False
Slovakia,Life Sciences,2023,1,False
Slovakia,Life Sciences,2024,0,False
Chile,Life Sciences,2018,0,True
United States,Life Sciences,2021,1973,True
European Patent Organization,Life Sciences,2017,94,True
Denmark,Life Sciences,2022,4,False
Hungary,Personal Devices and Computing,2018,1,True
Turkey,Personal Devices and Computing,2022,8,False
India,Personal Devices and Computing,2017,167,True
Ukraine,Personal Devices and Computing,2016,0,True
Kenya,Personal Devices and Computing,2016,0,True
Romania,Personal Devices and Computing,2018,0,True
United States,Personal Devices and Computing,2022,3030,False
Netherlands,Physical Sciences and Engineering,2023,1,False
Belgium,Physical Sciences and Engineering,2022,3,False
Switzerland,Physical Sciences and Engineering,2017,0,True
Peru,Physical Sciences and Engineering,2020,4,True
Latvia,Physical Sciences and Engineering,2017,0,True
Philippines,Security,2018,1,True
France,Security,2023,7,False
Germany,Security,2018,30,True
Spain,Security,2021,4,True
Morocco,Security,2020,0,True
Argentina,Security,2017,0,True
Austria,Security,2016,1,True
Turkey,Security,2020,6,True
South Africa,Security,2019,0,True
Switzerland,Security,2020,0,True
Netherlands,Telecommunications,2017,0,True
Iran,Telecommunications,2018,1,True
Romania,Telecommunications,2022,0,False
Switzerland,Telecommunications,2016,0,True
Uruguay,Telecommunications,2017,0,True
Colombia,Telecommunications,2017,0,True
Sweden,Telecommunications,2024,0,False
Canada,Telecommunications,2022,68,False
Bulgaria,Telecommunications,2020,0,True
Saudi Arabia,Transportation,2023,0,False
Ireland,Transportation,2022,0,False
Norway,Transportation,2023,2,False
Brazil,Transportation,2016,22,True
Singapore,Transportation,2017,7,True
Chile,Transportation,2019,0,True
Greece,Transportation,2016,0,True
Canada,Transportation,2016,50,True
Turkey,Agriculture,2017,0,True
Germany,Agriculture,2023,7,False
France,Agriculture,2017,0,True
Chile,Agriculture,2019,0,True
Serbia,Agriculture,2021,0,True
Mexico,Agriculture,2016,2,True
Mexico,Agriculture,2019,8,True
Tunisia,Agriculture,2020,0,True
Belgium,Agriculture,2019,0,True
Mexico,All,2016,44,True
Mexico,All,2023,8,False
India,All,2022,2,False
Norway,All,2016,3,True
Norway,All,2023,9,False
Canada,All,2018,683,True
United States,All,2019,15210,True
Philippines,Banking and Finance,2020,2,True
Sweden,Banking and Finance,2017,1,True
Bulgaria,Banking and Finance,2020,0,True
Netherlands,Banking and Finance,2018,0,True
Turkey,Banking and Finance,2017,1,True
Turkey,Banking and Finance,2018,2,True
Singapore,Banking and Finance,2021,0,True
Germany,Banking and Finance,2018,28,True
Germany,Banking and Finance,2023,14,False
Oman,Banking and Finance,2016,0,True
Peru,Banking and Finance,2023,0,False
Israel,Banking and Finance,2018,0,True
Switzerland,Banking and Finance,2018,0,True
Norway,Banking and Finance,2020,0,True
Italy,Business,2023,2,False
Romania,Business,2023,0,False
Argentina,Business,2016,0,True
Argentina,Business,2019,1,True
Belgium,Business,2018,1,True
Switzerland,Business,2020,0,True
Portugal,Business,2016,2,True
Panama,Business,2016,0,True
Germany,Business,2018,39,True
Australia,Business,2017,43,True
European Patent Organization,Business,2022,83,False
Italy,Energy Management,2023,2,False
Denmark,Energy Management,2016,1,True
Luxembourg,Energy Management,2021,3,True
Jordan,Energy Management,2019,0,True
China (mainland),Energy Management,2021,4679,True
Lithuania,Industry and Manufacturing,2016,1,True
Italy,Industry and Manufacturing,2020,5,True
Hungary,Industry and Manufacturing,2021,2,True
Singapore,Industry and Manufacturing,2019,3,True
Denmark,Industry and Manufacturing,2016,3,True
India,Life Sciences,2019,0,True
Ukraine,Life Sciences,2024,0,False
France,Life Sciences,2023,15,False
Bulgaria,Life Sciences,2022,0,False
South Korea,Life Sciences,2017,363,True
Spain,Life Sciences,2017,37,True
United States,Life Sciences,2020,2214,True
World Intellectual Property Organization (WIPO),Personal Devices and Computing,2022,379,False
South Africa,Personal Devices and Computing,2018,2,True
Hungary,Personal Devices and Computing,2019,4,True
Turkey,Personal Devices and Computing,2024,1,False
Saudi Arabia,Personal Devices and Computing,2021,0,True
Germany,Personal Devices and Computing,2021,249,True
Ukraine,Physical Sciences and Engineering,2017,0,True
United States,Physical Sciences and Engineering,2021,417,True
Greece,Physical Sciences and Engineering,2021,2,True
Czechia,Physical Sciences and Engineering,2017,0,True
Slovenia,Physical Sciences and Engineering,2018,2,True
Norway,Physical Sciences and Engineering,2016,0,True
Sweden,Physical Sciences and Engineering,2017,2,True
South Korea,Security,2024,10,False
Tunisia,Security,2022,1,False
France,Security,2017,4,True
Italy,Security,2021,10,True
World Intellectual Property Organization (WIPO),Security,2017,1,True
Spain,Security,2023,0,False
Thailand,Security,2017,0,True
Canada,Security,2019,46,True
India,Security,2020,3,True
Netherlands,Telecommunications,2022,6,False
Czechia,Telecommunications,2018,0,True
South Korea,Telecommunications,2017,472,True
India,Telecommunications,2016,28,True
Ukraine,Telecommunications,2018,0,True
Finland,Telecommunications,2021,23,True
Slovenia,Telecommunications,2019,0,True
Colombia,Telecommunications,2024,0,False
Taiwan,Telecommunications,2020,63,True
Turkey,Telecommunications,2016,0,True
Bulgaria,Telecommunications,2017,0,True
Belgium,Telecommunications,2023,2,False
Germany,Transportation,2016,105,True
Poland,Transportation,2020,2,True
Peru,Transportation,2021,0,True
Israel,Transportation,2023,3,False
Sweden,Transportation,2018,12,True
Portugal,Transportation,2023,0,False
Russia,Transportation,2018,11,True
Ukraine,Agriculture,2024,0,False
Chile,Agriculture,2018,0,True
Spain,Agriculture,2023,0,False
World Intellectual Property Organization (WIPO),Agriculture,2017,0,True
Israel,Agriculture,2021,0,True
Greece,Agriculture,2018,0,True
Peru,All,2021,4,True
United Kingdom,All,2024,386,False
Russia,All,2020,189,True
Estonia,All,2022,1,False
Romania,All,2023,16,False
Austria,All,2018,12,True
Greece,All,2017,14,True
European Patent Organization,All,2023,996,False
Australia,All,2016,241,True
Malaysia,All,2020,16,True
Netherlands,Banking and Finance,2023,0,False
Netherlands,Banking and Finance,2024,0,False
Eurasian Patent Organization,Banking and Finance,2017,0,True
Taiwan,Banking and Finance,2017,4,True
Ukraine,Banking and Finance,2023,0,False
Portugal,Banking and Finance,2022,0,False
Italy,Banking and Finance,2020,1,True
Greece,Banking and Finance,2023,0,False
Morocco,Banking and Finance,2018,1,True
India,Business,2019,2,True
Philippines,Business,2020,5,True
Japan,Business,2016,109,True
Colombia,Business,2019,1,True
Colombia,Business,2024,1,False
Brazil,Business,2020,17,True
South Korea,Business,2017,320,True
Hungary,Business,2017,2,True
Chile,Business,2019,0,True
Malaysia,Business,2018,4,True
Malaysia,Business,2020,4,True
Switzerland,Business,2022,2,False
Ukraine,Business,2021,0,True
Czechia,Energy Management,2019,0,True
Argentina,Energy Management,2020,0,True
Singapore,Energy Management,2018,4,True
European Patent Organization,Energy Management,2017,10,True
Norway,Energy Management,2021,1,True
Morocco,Energy Management,2016,0,True
South Africa,Industry and Manufacturing,2024,0,False
Russia,Industry and Manufacturing,2021,1,True
Romania,Industry and Manufacturing,2023,0,False
Luxembourg,Industry and Manufacturing,2020,3,True
World Intellectual Property Organization (WIPO),Industry and Manufacturing,2021,48,True
Mexico,Industry and Manufacturing,2017,9,True
Bulgaria,Industry and Manufacturing,2018,0,True
Indonesia,Life Sciences,2016,1,True
Uruguay,Life Sciences,2022,0,False
Ukraine,Life Sciences,2016,0,True
Ukraine,Life Sciences,2018,0,True
Ukraine,Life Sciences,2021,1,True
Austria,Life Sciences,2016,3,True
Romania,Life Sciences,2018,1,True
Turkey,Life Sciences,2022,12,False
Taiwan,Life Sciences,2023,38,False
United Kingdom,Life Sciences,2018,99,True
Norway,Life Sciences,2023,1,False
South Africa,Life Sciences,2021,0,True
Spain,Personal Devices and Computing,2017,41,True
Israel,Personal Devices and Computing,2019,9,True
Czechia,Personal Devices and Computing,2018,1,True
Slovakia,Personal Devices and Computing,2024,0,False
Australia,Personal Devices and Computing,2020,326,True
