country,field,year,num_articles,complete
Australia,Computer Vision,2018,1260,True
Iraq,Computer Vision,2025,299,False
Slovenia,Computer Vision,2025,47,False
Netherlands,Computer Vision,2019,695,True
Rwanda,Computer Vision,2016,1,True
Azerbaijan,Computer Vision,2025,9,False
Estonia,Computer Vision,2018,26,True
Estonia,Computer Vision,2019,24,True
Congo,Computer Vision,2016,1,True
Congo,Computer Vision,2017,1,True
United Kingdom,Computer Vision,2023,4342,True
Austria,Computer Vision,2022,413,True
Austria,Computer Vision,2024,341,True
Switzerland,Computer Vision,2024,840,True
Africa,Computer Vision,2017,1132,True
Africa,Computer Vision,2024,2678,True
Sweden,Computer Vision,2021,452,True
Latvia,Computer Vision,2021,15,True
Germany,Computer Vision,2020,2814,True
Cameroon,Computer Vision,2020,15,True
Cameroon,Computer Vision,2024,27,True
Czechia,Computer Vision,2024,193,True
Netherlands,Large language models,2023,289,True
Asia,Large language models,2017,488,True
Botswana,Large language models,2025,1,False
Kazakhstan,Large language models,2020,4,True
Spain,Large language models,2019,58,True
Slovakia,Large language models,2017,2,True
Philippines,Large language models,2017,1,True
Bangladesh,Large language models,2016,2,True
Canada,Large language models,2019,178,True
Iraq,Large language models,2023,26,True
Vietnam,Large language models,2025,92,False
Trinidad and Tobago,Large language models,2025,3,False
France,Large language models,2017,36,True
France,Large language models,2018,57,True
Ukraine,Large language models,2021,15,True
Latvia,Large language models,2019,1,True
Morocco,Large language models,2019,3,True
China (mainland),Large language models,2023,10830,True
Turkey,Natural Language Processing,2017,136,True
Turkey,Natural Language Processing,2018,190,True
Turkey,Natural Language Processing,2025,237,False
El Salvador,Natural Language Processing,2023,1,True
Ukraine,Natural Language Processing,2022,98,True
OECD,Natural Language Processing,2023,15994,True
Papua New Guinea,Natural Language Processing,2016,1,True
Papua New Guinea,Natural Language Processing,2022,2,True
Ireland,Natural Language Processing,2017,133,True
Zimbabwe,Natural Language Processing,2019,1,True
Kosovo,Natural Language Processing,2016,2,True
Iceland,Natural Language Processing,2025,5,False
Albania,Natural Language Processing,2024,7,True
China (mainland),Natural Language Processing,2021,5976,True
Poland,Natural Language Processing,2017,184,True
Malta,Natural Language Processing,2024,9,True
Sweden,Natural Language Processing,2019,170,True
Myanmar,Natural Language Processing,2021,13,True
Chile,Natural Language Processing,2021,57,True
Chile,Natural Language Processing,2024,48,True
Indonesia,Natural Language Processing,2023,1007,True
Cuba,Natural Language Processing,2020,7,True
El Salvador,Robotics,2018,3,True
Guatemala,Robotics,2018,1,True
Rwanda,Robotics,2025,4,False
Namibia,Robotics,2021,1,True
Lithuania,Robotics,2025,26,False
Belarus,Robotics,2023,14,True
China (mainland),Robotics,2021,10845,True
Nepal,Robotics,2020,4,True
Austria,Robotics,2025,174,False
Peru,Robotics,2023,106,True
Nicaragua,Robotics,2022,1,True
Japan,Robotics,2023,3320,True
Albania,Robotics,2025,3,False
Liechtenstein,Robotics,2018,5,True
Slovenia,Robotics,2021,62,True
Kenya,Robotics,2019,4,True
Finland,Robotics,2024,179,True
Denmark,Robotics,2022,356,True
Australia,Robotics,2024,774,True
Kuwait,Robotics,2016,3,True
Libya,Robotics,2021,7,True
Portugal,Robotics,2022,319,True
Netherlands,Robotics,2025,383,False
India,Robotics,2022,2252,True
Greece,Robotics,2023,330,True
Armenia,Robotics,2021,5,True
New Zealand,Robotics,2021,119,True
Romania,Robotics,2023,265,True
Venezuela,Robotics,2017,19,True
Algeria,AI Safety,2018,3,True
Switzerland,AI Safety,2025,105,False
Brunei Darussalam,AI Safety,2024,9,True
Cuba,AI Safety,2016,1,True
Trinidad and Tobago,AI Safety,2024,1,True
Australia,AI Safety,2021,220,True
Egypt,AI Safety,2020,4,True
Sweden,AI Safety,2024,126,True
Bolivia,AI Safety,2024,1,True
Czechia,AI Safety,2019,11,True
Turkey,AI Safety,2019,20,True
Iceland,AI Safety,2023,1,True
Saudi Arabia,AI Safety,2022,24,True
Romania,AI Safety,2018,8,True
Sri Lanka,AI Safety,2025,17,False
Canada,AI Safety,2024,391,True
United Arab Emirates,AI Safety,2022,32,True
EU,AI Safety,2018,676,True
Asia,AI Safety,2018,653,True
Greece,AI Safety,2017,10,True
Greece,AI Safety,2019,13,True
Mauritius,AI Safety,2024,2,True
New Zealand,AI Safety,2016,5,True
Libya,AI Safety,2025,1,False
South and Central America,AI Safety,2019,54,True
Sudan,All,2019,66,True
Papua New Guinea,All,2025,15,False
NATO,All,2023,120620,True
Lebanon,All,2020,193,True
Uganda,All,2023,103,True
Ecuador,All,2019,370,True
Canada,All,2019,5934,True
Japan,All,2021,10173,True
Five Eyes,All,2016,34272,True
Eritrea,All,2024,8,True
Portugal,All,2025,1208,False
Qatar,All,2017,217,True
Qatar,All,2022,556,True
Philippines,All,2020,442,True
Chile,All,2025,388,False
Brazil,All,2020,3808,True
Uzbekistan,All,2018,13,True
Bosnia and Herzegovina,All,2024,126,True
Botswana,All,2021,45,True
Venezuela,All,2018,45,True
Angola,All,2025,11,False
Congo,All,2022,14,True
Iceland,All,2024,90,True
Malta,All,2021,108,True
Dominican Republic,All,2016,2,True
Armenia,All,2021,42,True
Kyrgyzstan,All,2019,13,True
Latvia,All,2016,47,True
Latvia,All,2021,113,True
Guatemala,All,2022,4,True
Malawi,All,2019,4,True
Nicaragua,All,2019,2,True
China (mainland),All,2025,80448,False
Pakistan,All,2023,3484,True
United Kingdom,All,2021,14464,True
Kazakhstan,All,2024,630,True
Sri Lanka,All,2019,290,True
Fiji,All,2017,24,True
Georgia,All,2023,50,True
South Africa,All,2017,323,True
Australia,All,2021,6701,True
Philippines,Computer Vision,2025,155,False
Uruguay,Computer Vision,2017,16,True
Ethiopia,Computer Vision,2016,6,True
Ethiopia,Computer Vision,2025,79,False
Ireland,Computer Vision,2020,181,True
Liberia,Computer Vision,2024,3,True
Mauritania,Computer Vision,2022,1,True
Italy,Computer Vision,2020,1293,True
Venezuela,Computer Vision,2022,7,True
Timor-Leste,Computer Vision,2017,1,True
Timor-Leste,Computer Vision,2019,1,True
Moldova,Computer Vision,2022,4,True
Ecuador,Computer Vision,2021,82,True
Cuba,Computer Vision,2019,30,True
Singapore,Computer Vision,2022,1086,True
Brazil,Computer Vision,2016,482,True
China (mainland),Computer Vision,2017,11819,True
Greece,Computer Vision,2019,259,True
Tanzania,Computer Vision,2019,9,True
Japan,Computer Vision,2017,1610,True
Cyprus,Computer Vision,2022,68,True
Cambodia,Computer Vision,2020,3,True
Kosovo,Computer Vision,2024,4,True
Guyana,Computer Vision,2017,1,True
United States,Computer Vision,2020,11021,True
Vietnam,Computer Vision,2022,571,True
Serbia,Computer Vision,2021,92,True
Cameroon,Computer Vision,2019,11,True
Zimbabwe,Computer Vision,2021,2,True
Zimbabwe,Computer Vision,2025,1,False
Botswana,Computer Vision,2023,14,True
France,Computer Vision,2022,1918,True
Norway,Large language models,2017,1,True
Jordan,Large language models,2017,1,True
Switzerland,Large language models,2021,250,True
Asia,Large language models,2020,4173,True
United Kingdom,Large language models,2026,1,False
Bangladesh,Large language models,2024,181,True
Israel,Large language models,2018,39,True
Greece,Large language models,2018,6,True
Colombia,Large language models,2025,28,False
Congo,Large language models,2023,2,True
Croatia,Large language models,2021,7,True
Croatia,Large language models,2023,13,True
Italy,Large language models,2024,507,True
Africa,Natural Language Processing,2016,367,True
Africa,Natural Language Processing,2024,815,True
Rwanda,Natural Language Processing,2024,6,True
Ecuador,Natural Language Processing,2022,15,True
Australia,Natural Language Processing,2022,515,True
Canada,Natural Language Processing,2017,430,True
Yemen,Natural Language Processing,2022,36,True
Kazakhstan,Natural Language Processing,2019,39,True
South and Central America,Natural Language Processing,2018,483,True
Ireland,Natural Language Processing,2023,210,True
Ireland,Natural Language Processing,2025,69,False
Venezuela,Natural Language Processing,2022,1,True
Honduras,Natural Language Processing,2024,1,True
Lebanon,Natural Language Processing,2019,21,True
Belgium,Natural Language Processing,2025,111,False
Tanzania,Natural Language Processing,2020,2,True
Iceland,Natural Language Processing,2019,6,True
Czechia,Natural Language Processing,2025,56,False
Albania,Natural Language Processing,2025,3,False
Portugal,Natural Language Processing,2022,132,True
Brunei Darussalam,Natural Language Processing,2025,6,False
Algeria,Natural Language Processing,2017,46,True
India,Natural Language Processing,2016,1054,True
Argentina,Natural Language Processing,2020,52,True
Ethiopia,Natural Language Processing,2021,38,True
Senegal,Natural Language Processing,2016,3,True
Russia,Natural Language Processing,2016,247,True
Russia,Natural Language Processing,2017,287,True
Bulgaria,Natural Language Processing,2022,33,True
Sudan,Natural Language Processing,2020,9,True
Brazil,Natural Language Processing,2020,468,True
Cuba,Natural Language Processing,2016,8,True
Singapore,Robotics,2019,447,True
Bulgaria,Robotics,2023,89,True
Zimbabwe,Robotics,2020,3,True
Belize,Robotics,2024,1,True
Uruguay,Robotics,2016,6,True
Jordan,Robotics,2023,56,True
Mauritius,Robotics,2020,2,True
South and Central America,Robotics,2020,1015,True
Cambodia,Robotics,2023,2,True
NATO,Robotics,2016,13109,True
NATO,Robotics,2017,14094,True
Iran,Robotics,2025,114,False
Kenya,Robotics,2024,8,True
Congo,Robotics,2025,1,False
Poland,Robotics,2023,363,True
Portugal,Robotics,2024,328,True
Dominican Republic,Robotics,2020,1,True
Europe,Robotics,2018,10962,True
Qatar,Robotics,2019,30,True
Saint Vincent and the Grenadines,Robotics,2023,1,True
Norway,Robotics,2016,114,True
Uganda,Robotics,2024,6,True
Ireland,Robotics,2022,136,True
Oceania,AI Safety,2020,234,True
Japan,AI Safety,2020,131,True
Philippines,AI Safety,2025,12,False
Croatia,AI Safety,2019,1,True
Bahrain,AI Safety,2024,8,True
Malaysia,AI Safety,2023,40,True
Tunisia,AI Safety,2020,5,True
North Macedonia,AI Safety,2024,2,True
Saudi Arabia,AI Safety,2016,7,True
Thailand,AI Safety,2018,1,True
Chile,AI Safety,2022,9,True
Ecuador,AI Safety,2023,5,True
Sri Lanka,AI Safety,2020,5,True
Sri Lanka,AI Safety,2022,2,True
Five Eyes,AI Safety,2017,1023,True
Asia,AI Safety,2024,5349,True
Serbia,AI Safety,2024,14,True
New Zealand,AI Safety,2021,7,True
Taiwan,AI Safety,2023,47,True
North America and the Caribbean,AI Safety,2022,2028,True
Pakistan,AI Safety,2020,14,True
Ecuador,All,2016,154,True
Belarus,All,2020,92,True
North Macedonia,All,2021,86,True
Tanzania,All,2025,46,False
Barbados,All,2018,2,True
Eritrea,All,2022,2,True
Mozambique,All,2020,5,True
Lesotho,All,2019,1,True
Algeria,All,2016,516,True
Comoros,All,2025,2,False
Ukraine,All,2017,526,True
Serbia,All,2021,458,True
Congo,All,2023,4,True
Kosovo,All,2019,22,True
Greece,All,2023,2218,True
Kuwait,All,2017,49,True
United Kingdom,All,2023,16553,True
Grenada,All,2023,5,True
Germany,All,2021,13091,True
Taiwan,All,2022,3751,True
El Salvador,All,2017,3,True
Belgium,All,2020,1681,True
Ghana,All,2021,164,True
Liberia,All,2019,1,True
Fiji,All,2023,37,True
Trinidad and Tobago,All,2025,17,False
Uruguay,All,2020,57,True
South Korea,All,2023,10304,True
Oceania,All,2023,8592,True
Madagascar,Computer Vision,2016,1,True
Five Eyes,Computer Vision,2021,18727,True
Myanmar,Computer Vision,2020,38,True
Saint Kitts and Nevis,Computer Vision,2024,4,True
Mexico,Computer Vision,2016,265,True
Asia,Computer Vision,2022,62949,True
Sri Lanka,Computer Vision,2017,52,True
Peru,Computer Vision,2022,92,True
Croatia,Computer Vision,2017,53,True
Iraq,Computer Vision,2021,601,True
Slovenia,Computer Vision,2020,57,True
Bolivia,Computer Vision,2022,3,True
Moldova,Computer Vision,2016,2,True
North America and the Caribbean,Computer Vision,2019,11042,True
Cuba,Computer Vision,2020,19,True
OECD,Computer Vision,2023,37480,True
Austria,Computer Vision,2017,256,True
Austria,Computer Vision,2019,305,True
Austria,Computer Vision,2025,203,False
Sudan,Computer Vision,2022,20,True
Bahrain,Computer Vision,2019,7,True
Global Partnership on Artificial Intelligence,Computer Vision,2022,42692,True
Brunei Darussalam,Computer Vision,2021,16,True
Jordan,Computer Vision,2018,82,True
Latvia,Computer Vision,2024,32,True
Kazakhstan,Computer Vision,2018,26,True
Senegal,Computer Vision,2024,20,True
Germany,Computer Vision,2016,1550,True
Syria,Computer Vision,2025,14,False
Trinidad and Tobago,Computer Vision,2024,3,True
Vietnam,Computer Vision,2017,159,True
ASEAN,Computer Vision,2016,1884,True
ASEAN,Computer Vision,2017,2165,True
United Arab Emirates,Computer Vision,2020,340,True
EU,Computer Vision,2024,11846,True
Argentina,Computer Vision,2018,55,True
Guatemala,Computer Vision,2024,4,True
Norway,Large language models,2022,43,True
Jordan,Large language models,2020,8,True
Japan,Large language models,2022,471,True
Austria,Large language models,2018,7,True
South and Central America,Large language models,2025,189,False
Quad,Large language models,2016,324,True
Quad,Large language models,2024,8122,True
Five Eyes,Large language models,2017,514,True
Spain,Large language models,2025,204,False
Burkina Faso,Large language models,2024,1,True
Indonesia,Large language models,2016,2,True
Belgium,Large language models,2020,45,True
South Korea,Large language models,2021,461,True
Colombia,Large language models,2019,1,True
Chile,Large language models,2022,10,True
El Salvador,Large language models,2023,1,True
Trinidad and Tobago,Large language models,2024,2,True
Slovenia,Large language models,2024,21,True
Croatia,Large language models,2022,6,True
Ukraine,Large language models,2022,15,True
China (mainland),Large language models,2024,13352,True
Brazil,Large language models,2020,47,True
Hungary,Large language models,2017,4,True
Kenya,Large language models,2024,13,True
Greece,Natural Language Processing,2024,138,True
Egypt,Natural Language Processing,2023,226,True
North Macedonia,Natural Language Processing,2023,25,True
Botswana,Natural Language Processing,2017,2,True
Montenegro,Natural Language Processing,2018,2,True
Global Partnership on Artificial Intelligence,Natural Language Processing,2018,11407,True
Iraq,Natural Language Processing,2025,79,False
Papua New Guinea,Natural Language Processing,2021,3,True
South and Central America,Natural Language Processing,2017,352,True
Kyrgyzstan,Natural Language Processing,2023,3,True
Zimbabwe,Natural Language Processing,2021,1,True
Slovakia,Natural Language Processing,2016,30,True
Cameroon,Natural Language Processing,2023,11,True
Malawi,Natural Language Processing,2025,3,False
Thailand,Natural Language Processing,2024,160,True
Oman,Natural Language Processing,2022,13,True
India,Natural Language Processing,2021,2822,True
Chile,Natural Language Processing,2022,46,True
Saudi Arabia,Natural Language Processing,2018,166,True
Vietnam,Natural Language Processing,2025,76,False
Armenia,Natural Language Processing,2018,5,True
Nigeria,Natural Language Processing,2022,66,True
Germany,Natural Language Processing,2019,1276,True
Germany,Natural Language Processing,2022,1294,True
Saudi Arabia,Robotics,2021,185,True
Mongolia,Robotics,2016,3,True
Oman,Robotics,2019,21,True
Oceania,Robotics,2019,859,True
Oceania,Robotics,2024,858,True
Namibia,Robotics,2022,2,True
Algeria,Robotics,2016,90,True
Cuba,Robotics,2018,10,True
Ghana,Robotics,2018,8,True
Quad,Robotics,2023,13821,True
Serbia,Robotics,2024,60,True
Iran,Robotics,2021,367,True
Eritrea,Robotics,2021,1,True
Poland,Robotics,2020,333,True
Taiwan,Robotics,2024,495,True
Iceland,Robotics,2017,4,True
Panama,Robotics,2023,8,True
Yemen,Robotics,2025,6,False
Europe,Robotics,2026,7,False
North America and the Caribbean,Robotics,2016,6318,True
